title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
,tv,Drama,2015,,,,JP
,tv,Drama,2020,,,,JP
,tv,,2009,,,,JP
"Kikenna Venus",tv,"Drama, Mystery",2020,tt13642014,6.7,65,JP
"Wonder Egg Priority",tv,"Action, Animation, Drama",2021,tt13248076,7.3,4381,JP
"Katakoi gurume nikki",tv,Drama,2020,tt20454166,5.7,8,JP
"Women of the Movement",tv,"Biography, Drama, History",2022,tt10774460,7.6,1766,US
M.O.D.O.K.,tv,"Action, Animation, Comedy",2021,tt9811118,6.4,6283,US
,tv,"Crime, Drama",2020,,,,JP
,tv,Drama,2020,,,,JP
"The Con",tv,"Crime, Documentary",2020,tt13284802,7.2,292,US
,tv,Comedy,2020,,,,JP
"Tsukimichi: Moonlit Fantasy",tv,"Action, Adventure, Animation",2021,tt13311344,7.6,3644,JP
"6 from High & Low: The Worst",tv,"Action, Comedy, Drama",2020,tt20870620,8.3,57,JP
"The Mighty Ones",tv,"Animation, Comedy, Family",2020,tt11714946,6.6,169,US
"Our Sister's Soulmate",tv,"Drama, Family, Romance",2020,tt13038900,7.3,145,JP
,tv,Drama,2020,,,,JP
"Kageki Shojo!!",tv,"Animation, Comedy, Drama",2021,tt13351056,7.4,228,JP
"The Sister",tv,"Drama, Mystery, Thriller",2020,tt10642480,5.9,3241,US
"Kyoufu Shinbun",tv,Horror,2020,tt13422590,6.9,30,JP
,tv,Drama,1997,,,,JP
"Bite Size Halloween",tv,Horror,2020,tt21335916,6.1,269,US
,tv,"Documentary, Drama",2020,,,,JP
"Heaven Official's Blessing",tv,"Action, Adventure, Animation",2020,tt13375866,8.2,3094,JP
"In House Marriage Honey",tv,"Comedy, Romance",2020,tt13834838,7.2,475,JP
Cue!,tv,"Animation, Music",2022,tt13398930,7.5,75,JP
"Yoru ga dorehodo kurakutemo",tv,"Drama, Mystery",2020,tt13511190,5.9,16,JP
"Cute Executive Officer",tv,"Animation, Comedy",2021,tt13567394,6.5,18,JP
Bakuten!,tv,"Animation, Comedy, Drama",2021,tt13412606,7.2,319,JP
"The Vampire Dies in No Time",tv,"Animation, Comedy, Fantasy",2021,tt12279682,6.7,374,JP
"HPI Haut Potentiel Intellectuel",tv,"Comedy, Crime, Mystery",2021,tt14060708,7.5,2192,US
,tv,"Action & Adventure, Sci-Fi & Fantasy",2018,,,,JP
"The First 48",tv,Crime,2020,tt13423730,8.2,159,US
Rehearsals,tv,"Comedy, Romance",2020,tt13464060,8.7,672,US
"The Hardy Boys",tv,"Adventure, Drama, Family",2020,tt11252090,7,3688,US
,tv,"Animation, Action & Adventure, Sci-Fi & Fantasy",2004,,,,JP
,tv,"Animation, Comedy, Mystery, Sci-Fi & Fantasy",2014,,,,JP
"Super Radical Gag Family",tv,"Action, Animation, Comedy",1998,tt4863962,,,JP
"History's Greatest Mysteries",tv,"Documentary, History, Mystery",2020,tt11947238,6.9,835,US
,tv,"Drama, Mystery",2020,,,,JP
"Girlfriend, Girlfriend",tv,"Animation, Comedy, Romance",2021,tt13463778,6.5,1552,JP
"Hand Of God",tv,Drama,2019,tt10102632,,,JP
"Banished from the Hero's Party, I Decided to Live a Quiet Life in the Countryside",tv,"Adventure, Animation, Comedy",2021,tt13483212,6.7,1854,JP
,tv,Drama,2020,,,,JP
"Two Pink Doors",tv,Comedy,2019,tt11621018,6.2,106,US
"Beyond Oak Island",tv,"Documentary, Reality-TV",2020,tt13354560,6.1,324,US
TrollsTopia,tv,"Adventure, Animation, Comedy",2020,tt11714932,5.8,254,US
"Hareluya II BØY",tv,"Action, Animation, Comedy",1997,tt3982472,6.5,14,JP
"Remake Our Life!",tv,"Animation, Comedy, Drama",2021,tt13528102,7,1239,JP
"Trafficked with Mariana Van Zeller",tv,Documentary,2020,tt10370750,8.4,1417,US
"Date My Daughter!",tv,"Comedy, Romance",2021,tt13832788,6.3,82,JP
,tv,Drama,2021,,,,JP
"Pension Metsa",tv,Drama,2021,tt13853024,7.6,73,JP
"Tokkai - furyô saiken tokubetsu kaishû bu -",tv,Drama,2021,tt13872286,7.8,11,JP
,tv,Drama,2021,,,,JP
Scandal,tv,Drama,2008,tt1346141,8,12,JP
"Puraore! Pride of Orange",tv,"Animation, Sport",2021,tt13628864,6,49,JP
,tv,,2003,,,,JP
"The Night Beyond the Tricornered Window",tv,"Animation, Fantasy, Mystery",2021,tt13870312,6.2,183,JP
"Chainsaw Man",tv,"Action, Adventure, Animation",2022,tt13616990,8.3,65175,"JP, US"
"Home Economics",tv,Comedy,2021,tt9214684,6.9,6428,US
"Yoru no sensei",tv,Comedy,2014,tt3379530,7.7,10,JP
"Harem in the Labyrinth of Another World",tv,"Action, Adventure, Animation",2022,tt13628870,6.4,1798,JP
"Star Wars: Visions",tv,"Action, Adventure, Animation",2021,tt13622982,7,24936,US
"Name That Tune",tv,"Game-Show, Music",2021,tt13491734,5.4,700,US
"Killer Cases",tv,Crime,2020,tt14055798,7.3,319,US
"Celebrity Wheel of Fortune",tv,"Family, Game-Show",2021,tt13438882,7.2,264,US
"Platinum End",tv,"Action, Animation, Drama",2021,tt13676300,6.1,2103,"JP, US"
"Love You as the World Ends",tv,"Action, Horror, Mystery",2021,tt14300330,6.3,200,JP
"Pam & Tommy",tv,"Biography, Comedy, Drama",2022,tt13659418,7.3,41113,US
"Taisho Otome Fairy Tale",tv,"Animation, Comedy, Drama",2021,tt13677314,7.6,671,JP
,tv,"Drama, Comedy",2020,,,,JP
"The Saint's Magic Power Is Omnipotent",tv,"Animation, Fantasy, Romance",2021,tt13049906,7,1356,JP
"Where Did My Skirt Go?",tv,Drama,2019,tt10005384,7.7,48,JP
"Shikimori's Not Just a Cutie",tv,"Animation, Comedy, Drama",2022,tt15529074,6.6,3178,JP
"All You Can Eat",tv,Documentary,2013,tt2994712,6,33,US
"Fairy Ranmaru: Anata no Kokoro Otasuke Shimasu",tv,"Action, Animation, Fantasy",2021,tt13807542,5.9,54,JP
,tv,Drama,2021,,,,JP
"Hikinukiya~Headhunter no Ryugi~",tv,Horror,2019,tt11353720,5.7,7,JP
"Captivated, by You",tv,"Comedy, Drama",2021,tt13859678,6.8,49,JP
"School Wars",tv,Drama,1984,tt0211861,8.8,10,JP
"The Aquatope on White Sand",tv,"Animation, Drama",2021,tt13851952,7.3,381,JP
"Odd Taxi",tv,"Animation, Comedy, Crime",2021,tt14134550,8.4,6287,JP
,tv,"Action & Adventure, Animation, Sci-Fi & Fantasy, Comedy",1996,,,,JP
"Sacrificial Princess & the King of Beasts",tv,"Animation, Drama, Fantasy",2023,tt21929436,7.1,415,JP
"Pui Pui Molcar",tv,"Animation, Comedy, Family",2021,tt14202738,8,593,JP
"Shi no zôki",tv,Mystery,2015,tt4697060,,,JP
"Ore no Ie no Hanashi",tv,Comedy,2021,tt14490626,7.6,286,JP
"Red Eyes",tv,"Crime, Mystery, Drama",2021,tt15256028,6.7,22,JP
"Hip Hop Uncovered",tv,"Documentary, Music",2021,tt10773770,7.4,344,US
"IDOLiSH7 Vibrato",tv,"Music, Short",2018,tt9001710,8,40,JP
"Celebrity Best Home Cook",tv,Reality-TV,2021,tt13886242,8.4,88,US
"Curious George",tv,"Animation, Family",1980,tt0277477,6.9,150,US
"The Search for Frida",tv,"Drama, Thriller",2021,tt13923128,7.1,101,US
"The Genius Prince's Guide to Raising a Nation Out of Debt",tv,"Animation, Comedy, Fantasy",2022,tt13956466,7.1,1248,JP
"The Strongest Sage with the Weakest Crest",tv,"Adventure, Animation, Fantasy",2022,tt15441424,6.3,1348,JP
"The Executioner and Her Way of Life",tv,"Action, Adventure, Animation",2022,tt13956452,7.6,2284,JP
"Summer Time Rendering",tv,"Animation, Drama, Fantasy",2022,tt15686254,8.2,6906,"JP, US"
"Jouran: The Princess of Snow and Blood",tv,"Action, Animation, Fantasy",2021,tt14022814,6.1,330,JP
"The Duke of Death and His Maid",tv,"Animation, Comedy, Drama",2021,tt13971512,7.2,949,JP
"Tokyo Mew Mew New",tv,"Action, Adventure, Animation",2022,tt12299696,5.9,121,JP
"Peter no sôretsu",tv,"Crime, Drama, Mystery",2014,tt3734918,7.3,20,JP
"The Gutsy Frog",tv,Comedy,2015,tt4658636,7.1,16,JP
,tv,,2020,,,,JP
"Thus Spoke Kishibe Rohan",tv,"Action, Adventure, Animation",2019,tt13887556,7.5,1989,JP
OceanXplorers,tv,"Adventure, Documentary",2024,tt32589989,7.1,252,US
"Nightwatch Nation",tv,"Crime, Reality-TV",2018,tt21603842,8.8,20,US
"The Quiz Show",tv,"Action, Drama, Thriller",2008,tt2581662,7.5,61,JP
Creamerie,tv,Comedy,2021,tt14301316,6.8,1334,US
"The Slime Diaries: That Time I Got Reincarnated as a Slime",tv,"Action, Adventure, Animation",2021,tt14408130,6.8,773,JP
Sasquatch,tv,"Crime, Documentary, History",2021,tt14035948,6.3,1720,US
,tv,Drama,2021,,,,JP
"Blue Reflection Ray",tv,"Action, Animation, Drama",2021,tt14043600,6,64,JP
,tv,Drama,2021,,,,JP
"The Pursuit of Love",tv,"Drama, Romance",2021,tt10556338,6.7,5604,JP
,tv,"Drama, Comedy, Mystery",2018,,,,JP
Oussekine,tv,"Biography, Drama, Mystery",2022,tt14066198,7.4,479,US
"The Good Mothers",tv,"Crime, Drama",2023,tt14206696,7.6,1810,US
"Bocchi the Rock!",tv,"Animation, Comedy, Drama",2022,tt17158756,8.3,5445,JP
"Neko Neko Nihonshi",tv,"Animation, Comedy, History",2016,tt11653472,6.3,11,JP
"Oh Jerome, No",tv,Comedy,2019,tt10135740,7.8,318,US
"Soul of a Nation",tv,News,2021,tt14142568,6,229,US
"In the Land of Leadale",tv,"Adventure, Animation, Comedy",2022,tt14506186,6.6,844,JP
"Color of Romance",tv,"Drama, Romance",2021,tt14163962,6.2,70,JP
"The Eminence in Shadow",tv,"Action, Adventure, Animation",2022,tt14115938,7.8,8059,"JP, US"
"Victoria's Secret: Angels and Demons",tv,Documentary,2022,tt19784922,6.3,894,US
Galácticos,tv,"Documentary, Sport",2021,tt15186162,6.9,173,US
Bloods,tv,Comedy,2021,tt11898696,6.8,1956,US
,tv,"Animation, Kids",2021,,,,JP
,tv,Drama,2021,,,,JP
"Biography: WWE Legends",tv,"Biography, Documentary, Sport",2021,tt14403784,8.4,900,US
,tv,Drama,2021,,,,JP
,tv,"Drama, Mystery",2021,,,,JP
"Spy x Family",tv,"Action, Animation, Comedy",2022,tt13706018,8.3,44646,"JP, US"
Infuruensu,tv,Drama,2021,tt14285978,7.5,86,JP
"The Greatest Demon Lord Is Reborn as a Typical Nobody",tv,"Action, Adventure, Animation",2022,tt15447890,6.2,1608,JP
"The Legend of Heroes: Trails of Cold Steel - Northern War",tv,"Action, Adventure, Animation",2023,tt14206996,6,108,JP
"Say Hello to Black Jack",tv,Drama,2003,tt2377356,4.6,23,JP
,tv,,2020,,,,JP
,tv,Drama,2021,,,,JP
Smother,tv,"Crime, Drama, Mystery",2021,tt11719808,6.6,2316,JP
"Irina: The Vampire Cosmonaut",tv,"Animation, Drama, Fantasy",2021,tt14264160,6.6,412,JP
Mieruko-chan,tv,"Animation, Comedy, Fantasy",2021,tt14271890,7.1,2738,JP
"Scarlet Nexus",tv,"Action, Animation, Sci-Fi",2021,tt14271876,5.7,266,JP
"Sushi Sumo",tv,Animation,2021,tt14821326,,,JP
"Rock Solid Builds",tv,Reality-TV,2021,tt14494456,8.8,97,US
,tv,"Comedy, Drama",2021,,,,JP
"Koala Man",tv,"Action, Adventure, Animation",2023,tt14307470,6.7,2144,US
Risky,tv,Romance,2021,tt14324022,7.1,29,JP
"Takt Op. Destiny",tv,"Action, Adventure, Animation",2021,tt14935960,6.8,2202,JP
"Battle Spirits: Shounen Gekiha Dan",tv,"Action, Adventure, Animation",2009,tt27028526,5.4,10,JP
,tv,Drama,2021,,,,JP
"Towako Omameda and Her Three Ex-husbands",tv,Comedy,2021,tt15061408,7.7,486,JP
,tv,"Comedy, Drama",2021,,,,JP
"Life's Punchline",tv,"Comedy, Drama",2021,tt15073094,7.8,557,JP
"Muteking the Dancing Hero",tv,"Animation, Comedy, Musical",2021,tt14338604,5.6,11,JP
"The Case Study of Vanitas",tv,"Animation, Fantasy, Horror",2021,tt14641098,7.6,2924,US
"Santa Evita",tv,"Biography, Drama",2022,tt11563256,6.8,1028,US
"The Dropout",tv,"Biography, Drama",2022,tt10166622,7.5,38286,US
"Stove Tots",tv,Reality-TV,2017,tt7682310,7,15,US
"Your Garden Made Perfect",tv,Reality-TV,2021,tt13873390,7.4,80,US
Pride,tv,"Documentary, History",2021,tt8682114,7.3,551,US
"CSI: Vegas",tv,"Crime, Drama, Mystery",2021,tt12887536,7.4,10306,JP
"Liar Liar",tv,"Animation, Comedy, Drama",2023,tt28100910,5.8,452,JP
,tv,Drama,2021,,,,JP
,tv,Drama,2021,,,,JP
,tv,"Action & Adventure",2021,,,,JP
"Janet Jackson.",tv,"Biography, Documentary",2022,tt14171256,7.7,1488,US
,tv,"Reality, Documentary",2018,,,,US
"Fuuto PI",tv,"Action, Adventure, Animation",2022,tt14377292,6.8,264,JP
"Obey Me!",tv,"Animation, Comedy, Fantasy",2021,tt15077804,6.4,120,JP
"On the Banks of the River",tv,Drama,2021,tt14376890,,,JP
,tv,,2021,,,,JP
,tv,Drama,2021,,,,JP
"Girl Gun Lady",tv,Action,2021,tt14405166,6.9,64,JP
"Sorokatsu joshi no susume",tv,Romance,2021,tt14180772,7.1,31,JP
,tv,Comedy,2021,,,,JP
"Dance Dance Danseur",tv,"Animation, Comedy, Drama",2022,tt15391190,7.6,288,JP
"Saikô no obahan Nakajima Haruko",tv,Drama,2021,tt14433820,6.5,8,JP
Nemesis,tv,"Comedy, Crime, Mystery",2021,tt14444722,6.3,43,JP
"So I Married My Anti-Fan",tv,"Comedy, Music, Romance",2021,tt14518610,7.2,2349,US
"Greta Thunberg: A Year to Change the World",tv,Documentary,2021,tt11891770,5.4,642,US
,tv,Drama,2020,,,,JP
"My Dress-Up Darling",tv,"Animation, Comedy, Romance",2022,tt15765670,8,16308,JP
,tv,"Drama, Crime",2021,,,,JP
"The Great Jahy Will Not Be Defeated!",tv,"Animation, Comedy, Fantasy",2021,tt14470072,6.7,522,JP
,tv,Reality,2021,,,,US
,tv,Drama,2021,,,,JP
,tv,"Drama, Mystery",2021,,,,JP
"Jimoto ni kaerenai wake-ari danshi no 14 no jijô",tv,Drama,2021,tt14478362,,,JP
,tv,"Mystery, Drama, Family",2021,,,,JP
"Skeleton Knight in Another World",tv,"Action, Adventure, Animation",2022,tt14476236,7,2046,JP
"Link Click",tv,"Animation, Crime, Drama",2021,tt14976292,8.5,4638,JP
,tv,"Mystery, Comedy",2021,,,,JP
,tv,Drama,2021,,,,JP
"Mukô no hate",tv,Drama,2021,tt14650246,7,9,JP
,tv,Drama,2019,,,,JP
,tv,Comedy,,,,,JP
,tv,"Drama, Comedy, Documentary",2021,,,,JP
,tv,"Comedy, Drama",2021,,,,JP
,tv,Drama,2021,,,,JP
"Deaimon: Recipe for Happiness",tv,"Animation, Comedy, Drama",2022,tt14489130,7.1,299,JP
A3,tv,Drama,2021,tt11418444,8.6,12,US
Anna,tv,"Adventure, Drama, Horror",2021,tt11199132,7,1014,JP
,tv,Drama,2021,,,,JP
"How I Met Your Father",tv,"Comedy, Drama",2022,tt14500082,5.7,27083,US
"Akahana no sensei",tv,Drama,2009,tt1491639,6.7,11,JP
"NCIS: Hawai'i",tv,"Action, Adventure, Crime",2021,tt14218674,6.8,10408,JP
HouseBroken,tv,"Animation, Comedy",2021,tt9610166,6.4,2140,US
"The Dawn of the Witch",tv,"Action, Adventure, Animation",2022,tt15766292,5.8,434,JP
"Sonny Boy",tv,"Animation, Drama, Mystery",2021,tt14642342,7.6,2173,"JP, US"
,tv,"Drama, Family, Sci-Fi & Fantasy",2021,,,,JP
"Shefu wa meitantei",tv,Crime,2021,tt14180740,6.6,69,JP
,tv,Drama,1994,,,,JP
"180 Byou de Kimi no Mimi wo Shiawase ni Dekiru ka?",tv,"Animation, Comedy",2021,tt15128000,4.9,59,JP
"The King of TV",tv,"Biography, Drama",2022,tt15451730,7.4,600,US
,tv,,2020,,,,JP
,tv,Drama,1982,,,,JP
"Gekijouban Yowamushi pedaru",tv,"Animation, Comedy, Romance",2015,tt4982154,6.7,158,JP
"Pro Golfer Hana",tv,Drama,2010,tt1685411,,,JP
,tv,Drama,2010,,,,JP
"The Cleaning Lady",tv,"Crime, Drama, Thriller",2022,tt11188682,7,11199,US
"The Unusual Suspects",tv,"Comedy, Crime, Drama",2021,tt9270752,6.9,1310,US
"Crime Scene Kitchen",tv,Reality-TV,2021,tt14409846,7.6,734,US
"Himawari Miyazaki rejendo",tv,Drama,2020,tt19433134,,,JP
,tv,"Action & Adventure, Animation, Comedy, Kids",2010,,,,JP
,tv,Crime,2018,,,,JP
,tv,,,,,,US
Blippi,tv,Family,2014,tt6594882,5.9,654,US
"Abbott Elementary",tv,Comedy,2021,tt14218830,8.2,38823,US
,tv,"Action & Adventure, Sci-Fi & Fantasy, Animation",1994,,,,JP
"The Titans That Built America",tv,"Documentary, Drama",2021,tt14357532,8.1,370,US
,tv,"Animation, Sci-Fi & Fantasy, Action & Adventure",2013,,,,JP
,tv,Drama,2021,,,,JP
"9/11: One Day in America",tv,"Documentary, History",2021,tt14734548,9.3,4916,US
Aoashi,tv,"Animation, Comedy, Drama",2022,tt15792808,8.1,3294,JP
"Rookie Cops",tv,"Drama, Romance",2022,tt17473062,7.5,1264,US
Moving,tv,"Action, Adventure, Fantasy",2023,tt24640580,8.4,12055,US
"How to Be a Carioca",tv,Comedy,2023,tt2401193,7.8,184,US
Dinosaur,tv,Comedy,2024,tt31064044,7.3,659,US
Vanda,tv,"Crime, Drama",2022,tt15316232,7.2,133,US
"Welcome to Wrexham",tv,"Documentary, Sport",2022,tt14674086,8.3,22205,US
"Police in a Pod",tv,"Comedy, Crime, Drama",2021,tt15445538,7.3,274,JP
"Boku no satsui ga koi wo shita",tv,Comedy,2021,tt15157382,6.5,34,JP
"The Choe Show",tv,Talk-Show,2021,tt14535092,8.4,573,US
"Ringo: Glory and Death",tv,"Biography, Drama, Sport",2023,tt15657662,6.8,326,US
"Solo Leveling",tv,"Action, Adventure, Animation",2024,tt21209876,8.3,32139,JP
"Sasaki and Miyano",tv,"Animation, Comedy, Drama",2022,tt14980764,7.7,1985,JP
4400,tv,"Drama, Sci-Fi",2021,tt9319770,3.9,5194,JP
,tv,,2021,,,,US
"Uncle from Another World",tv,"Adventure, Animation, Comedy",2022,tt15219320,7.3,2711,JP
Rurangi,tv,Drama,2020,tt11177950,7,252,US
"McCartney 3,2,1",tv,"Biography, Documentary, Music",2021,tt13679628,8.7,3661,US
"Terapia Alternativa",tv,"Comedy, Drama",2021,tt15350022,6.4,385,US
"Class of '09",tv,"Crime, Drama, Thriller",2023,tt14903834,6.6,6894,US
,tv,"Crime, Drama, Family",2009,,,,JP
"Monster Fish",tv,Documentary,2009,tt2017931,6.8,210,JP
"Pikwik Pack",tv,Animation,2020,tt13315378,8.4,75,US
"Under the Banner of Heaven",tv,"Crime, Drama, Mystery",2022,tt1998372,7.5,37266,US
"Itaike ni koishite",tv,"Comedy, Romance",2021,tt14966548,,,JP
"Tokyo MER",tv,Drama,2021,tt14952948,7.8,147,JP
,tv,"Comedy, Drama",2021,,,,JP
,tv,"Drama, Family",2021,,,,JP
,tv,Drama,2017,,,,JP
"The One in Charge",tv,"Comedy, Drama, Mystery",2022,tt14362262,8.1,5592,US
Planners,tv,"Comedy, Drama",2023,tt15657520,5.6,157,US
"Biography: KISStory",tv,"Documentary, Music",2021,tt14547008,7.6,459,US
"Pancho Villa: The Centaur of the North",tv,"Action, Adventure, Biography",2023,tt15657464,7.3,346,US
"Promise Cinderella",tv,"Family, Romance",2021,tt15433164,6.7,74,JP
,tv,,2016,,,,JP
,tv,"Drama, Crime, Mystery",2021,,,,JP
"Cooking for My Imaginary Girlfriends",tv,Fantasy,2021,tt15024130,7.2,7,JP
Rebecca,tv,"Crime, Drama",2021,tt14081208,6.4,178,US
"Nine Films About Technology",tv,Comedy,2021,tt14215506,7.3,244,US
"Blue Birthday",tv,"Fantasy, Romance, Thriller",2021,tt14927114,7.4,577,US
"Ippon Again!",tv,"Action, Animation, Drama",2023,tt25816576,7,63,JP
"La Brea",tv,"Drama, Mystery, Sci-Fi",2021,tt11640018,5.8,17713,JP
Pikaia!,tv,"Adventure, Animation, Family",2015,tt5076704,,,JP
,tv,Drama,2021,,,,JP
"Dark Side of the '90s",tv,"Biography, Documentary, History",2021,tt13885280,7.3,861,US
"The Untold Story",tv,Documentary,2019,tt10202960,7.5,31,US
,tv,"Comedy, Sci-Fi & Fantasy",2021,,,,JP
Enjiya,tv,Drama,2021,tt15359596,7.3,25,JP
"Parallel World Pharmacy",tv,"Animation, Comedy, Drama",2022,tt18574004,7.1,1290,JP
,tv,,2014,,,,US
"Great Chocolate Showdown",tv,Reality-TV,2020,tt11399730,7.2,86,US
"Next Level Chef",tv,Reality-TV,2022,tt14669850,6.9,1506,US
"My Stepmom's Daughter Is My Ex",tv,"Animation, Comedy, Romance",2022,tt19848112,6.4,1408,JP
"Dirty Rotten Cleaners",tv,Reality-TV,2021,tt15066742,5.2,101,US
"Waccha PriMagi!",tv,"Animation, Fantasy, Music",2021,tt14924976,5.6,10,JP
,tv,,2019,,,,JP
,tv,"Animation, Action & Adventure, Sci-Fi & Fantasy",2022,,,,JP
"Aharen-san wa Hakarenai",tv,"Animation, Comedy, Romance",2022,tt16341212,7,1344,JP
"Police in a Pod",tv,"Animation, Comedy, Crime",2022,tt15715750,6.8,215,JP
"The D'Amelio Show",tv,"Documentary, Reality-TV",2021,tt13890060,2.8,1851,US
,tv,,2012,,,,JP
Johnson,tv,"Comedy, Drama",2021,tt13604988,6.8,445,US
"My Master Has No Tail",tv,"Animation, Comedy, Fantasy",2022,tt21345930,6,81,JP
"Welcome to Chippendales",tv,"Biography, Drama",2022,tt14675860,7.3,8284,US
,tv,"Mystery, Drama",2021,,,,JP
"Baker's Dozen",tv,"Game-Show, Reality-TV",2021,tt14778806,7.4,90,US
,tv,"Animation, Action & Adventure",1981,,,,JP
"Hanabi-chan wa Okure-gachi",tv,Animation,2022,tt16270300,4.7,11,JP
,tv,"Drama, Mystery",2021,,,,JP
"Tatami Time Machine Blues",tv,"Animation, Comedy, Drama",2022,tt15684222,7.5,586,US
Krapopolis,tv,"Animation, Comedy, Fantasy",2023,tt14016574,6.4,3002,US
"Ganbare Douki-chan",tv,"Animation, Comedy, Romance",2021,tt15379212,6.1,391,JP
"Invisible Monsters: Serial Killers in America",tv,"Crime, Documentary",2021,tt14923638,7.1,309,US
"The Wrong Way to Use Healing Magic",tv,"Action, Animation, Comedy",2024,tt15237152,7.3,1924,JP
"Arctic Ascent with Alex Honnold",tv,"Adventure, Documentary",2024,tt15258106,7.7,721,US
"I Survived a Serial Killer",tv,"Crime, Documentary",2021,tt18573358,7.5,113,US
"Grappler Baki wa BL dewa naika to kangae tsuzuketa otome no kiroku",tv,Drama,2021,tt15271046,6.6,8,JP
,tv,Crime,2021,,,,JP
"Wedding Season",tv,"Action, Adventure, Comedy",2022,tt15114768,6.5,2097,US
"Dexter: New Blood",tv,"Crime, Drama, Mystery",2021,tt14164730,8,108808,JP
Superstar,tv,Documentary,2021,tt15250058,7.8,92,US
,tv,Animation,2021,,,,JP
"My Sordid Affair",tv,Crime,2017,tt7389694,6.4,63,US
,tv,Documentary,2021,,,,US
"Heroines Run the Show",tv,"Animation, Drama, Music",2022,tt19801014,6.6,150,JP
"Murder on the Internet",tv,"Crime, Documentary",2017,tt6821622,6.5,59,US
Ridley,tv,"Crime, Drama, Mystery",2022,tt14772170,6.9,4201,JP
"Campus Nightmares",tv,"Crime, Documentary",2014,tt3920548,6.1,13,US
,tv,"Action & Adventure, Animation, Comedy, Kids, Sci-Fi & Fantasy",2008,,,,JP
,tv,"Action & Adventure, Animation, Comedy, Kids",2015,,,,JP
,tv,"Action & Adventure, Animation, Comedy, Kids, Drama, Sci-Fi & Fantasy",2016,,,,JP
"Becoming Karl Lagerfeld",tv,"Biography, Drama, History",2024,tt27052740,7.2,2463,US
"The Croods: Family Tree",tv,"Adventure, Animation, Comedy",2021,tt15341442,6.8,3595,US
,tv,,2013,,,,JP
"Masked Reunion",tv,Mystery,2019,tt11853730,6.1,8,JP
Fujiko,tv,"Mystery, Thriller",2015,tt5093964,8.5,26,JP
"Under Ninja",tv,"Action, Animation, Comedy",2023,tt15378218,6.5,349,JP
"Mai otome zwei",tv,"Animation, Comedy, Fantasy",2006,tt1192876,7,79,JP
"Tôkyô seimenjo",tv,Drama,2021,tt15446006,6.3,19,JP
"The Yakuza's Guide to Babysitting",tv,"Animation, Comedy, Crime",2022,tt21230432,7.4,812,JP
"Magical Destroyers",tv,"Action, Adventure, Animation",2023,tt14648592,5.4,183,JP
,tv,"Drama, Comedy",2021,,,,JP
"Black Sands",tv,"Crime, Drama, Thriller",2021,tt13058110,6.6,832,JP
"Black Rock Shooter: Dawn Fall",tv,"Action, Animation, Drama",2022,tt15582422,5.6,323,US
"Neighborhood Wars",tv,Reality-TV,2021,tt16022020,6.9,138,US
"Death and Other Details",tv,"Crime, Drama, Mystery",2024,tt15439048,6.7,14304,US
,tv,Drama,2021,,,,JP
Hit-Monkey,tv,"Action, Adventure, Animation",2021,tt9811316,7.8,9986,US
"Management of a Novice Alchemist",tv,"Adventure, Animation, Fantasy",2022,tt19406880,5.9,195,JP
,tv,,2021,,,,JP
,tv,"Mystery, Crime",2021,,,,JP
,tv,,2021,,,,JP
"A Murder at the End of the World",tv,"Drama, Mystery, Thriller",2023,tt15227418,7.1,27817,US
,tv,"Drama, Crime",2021,,,,JP
,tv,,2018,,,,JP
,tv,"Drama, Comedy",2022,,,,US
,tv,Documentary,2019,,,,US
"Reincarnated as a Sword",tv,"Action, Adventure, Animation",2022,tt15483602,7.3,1457,"JP, US"
"Classroom for Heroes",tv,"Action, Animation, Fantasy",2023,tt28254942,5.5,482,JP
"Wild Crime",tv,"Crime, Documentary, Mystery",2021,tt15489004,7.3,1256,US
"Solomon's Perjury",tv,"Mystery, Thriller",2021,tt15560012,6.3,22,JP
Ragdoll,tv,"Crime, Drama, Mystery",2021,tt14129418,5.8,2479,JP
"The Curse of Von Dutch: A Brand to Die For",tv,"Biography, Crime, Documentary",2021,tt14489404,6.5,822,US
Mike,tv,"Biography, Drama, Sport",2022,tt14181914,6.9,5091,US
"Tribe Nine",tv,"Action, Adventure, Animation",2022,tt15529750,5.1,176,JP
"Soredemo ai wo chikaimasuka?",tv,Drama,2021,tt15540524,,,JP
,tv,Drama,2021,,,,US
"Love's in Sight!",tv,"Family, Romance",2021,tt15548244,7.4,140,JP
"I'm the Villainess, So I'm Taming the Final Boss",tv,"Animation, Comedy, Fantasy",2022,tt15533960,6.8,1012,JP
,tv,"Documentary, Reality",2019,,,,US
"Red Election",tv,Thriller,2021,tt13696808,6.4,1399,US
,tv,Crime,2002,,,,JP
"Death to Snow White",tv,"Drama, Mystery, Thriller",2024,tt33131043,8,459,US
"Ancient Girl's Frame",tv,"Action, Adventure, Animation",2021,tt23866132,5.8,6,JP
"Escaping Evil: My Life in a Cult",tv,"Documentary, Crime",2013,tt2767428,6.5,32,US
"Poorly Drawn Lines",tv,"Animation, Comedy",2021,tt15709068,7.7,324,US
,tv,Animation,1983,,,,JP
"El Comandante Fort",tv,"Documentary, Drama",2023,tt21412044,5.4,138,US
"The Patient",tv,"Drama, Mystery, Thriller",2022,tt15574312,7,32585,US
,tv,,2021,,,,JP
,tv,"Comedy, Drama",2021,,,,JP
